sexo,edad,escol,Tam_loc,wvs_agg_acceptance_of_state_surveillance,wvs_agg_authoritarian_governance_tolerance,wvs_agg_autocracy_support,wvs_agg_basic_needs_deprivation,wvs_agg_child_qualities_autonomy_self_expression,wvs_agg_child_qualities_conformity_tradition,wvs_agg_child_qualities_prosocial_diligence,wvs_agg_civic_dishonesty_tolerance,wvs_agg_confidence_in_civil_society_organizations,wvs_agg_confidence_in_domestic_institutions,wvs_agg_confidence_in_international_organizations,wvs_agg_crime_victimization,wvs_agg_democratic_system_evaluation,wvs_agg_democratic_values_importance,wvs_agg_economic_ideology,wvs_agg_electoral_integrity,wvs_agg_existential_threat_worry,wvs_agg_familial_duty_obligations,wvs_agg_female_income_threat_to_marriage,wvs_agg_freedom_security_tradeoff_perception,wvs_agg_gender_role_traditionalism,wvs_agg_immigrant_origin_status,wvs_agg_importance_of_life_domains,wvs_agg_institutional_threat_perception,wvs_agg_international_organization_knowledge,wvs_agg_job_scarcity_gender_discrimination,wvs_agg_job_scarcity_nativist_preference,wvs_agg_life_autonomy_morality_permissiveness,wvs_agg_multilevel_place_attachment,wvs_agg_neighborhood_disorder_and_crime,wvs_agg_offline_political_participation,wvs_agg_online_political_participation,wvs_agg_outgroup_trust,wvs_agg_perceived_corruption,wvs_agg_perceived_negative_effects_of_immigration,wvs_agg_perceived_positive_effects_of_immigration,wvs_agg_political_information_sources,wvs_agg_postmaterialist_values,wvs_agg_precautionary_security_behaviors,wvs_agg_religion_versus_secularism_orientation,wvs_agg_religious_belief,wvs_agg_religious_exclusivism,wvs_agg_religious_practice_and_self_identification,wvs_agg_science_skepticism,wvs_agg_science_technology_optimism,wvs_agg_sexual_and_reproductive_morality_permissiveness,wvs_agg_social_intolerance_deviant_behavior,wvs_agg_social_intolerance_outgroups,wvs_agg_societal_change_attitudes,wvs_agg_socioeconomic_insecurity_worry,wvs_agg_subjective_wellbeing,wvs_agg_violence_tolerance,wvs_agg_voluntary_association_active_membership,wvs_agg_voluntary_association_belonging,wvs_agg_voting_participation,wvs_agg_work_ethic
2.0,45-54,5.0,1.0,4.0,7.3,8.0,3.2500000000000004,7.0,1.0,7.0,1.9,5.0,6.931818181818182,5.5,1.0,3.25,4.6,4.25,,5.999999999999999,3.25,8.2,10.0,7.0,10.0,4.6,5.5,4.0,8.2,8.2,3.6666666666666665,10.0,4.0,10.0,10.0,4.0,1.0,6.625,1.0,8.875,7.0,4.0,10.0,1.9,7.0,4.230769230769231,5.0,4.666666666666667,4.6,1.0,3.571428571428572,5.5,2.5,3.6999999999999997,2.3333333333333335,1.0,2.5,1.0,4.0
2.0,25-34,5.0,2.0,1.9999999999999998,2.8,7.0,1.0,4.0,5.5,4.0,1.0,7.0,8.347902097902098,7.375,1.0,3.25,7.119999999999999,4.5,5.0,4.0,3.25,8.2,1.0,6.25,10.0,2.8,10.0,1.0,8.2,2.8,5.0,6.3999999999999995,10.0,3.25,1.0,4.0,2.2857142857142856,10.0,8.875,7.75,1.0,7.0,,,7.0,2.3846153846153846,5.5,5.333333333333333,2.0,1.0,3.571428571428572,10.0,7.0,6.3999999999999995,1.0,1.0,1.0,7.0,7.0
1.0,25-34,5.0,1.0,1.0,3.6999999999999997,10.0,1.0,7.0,5.5,1.0,1.675,4.0,6.931818181818182,4.0,1.0,5.5,8.920000000000002,2.75,5.999999999999999,7.0,3.25,2.8,1.0,4.75,10.0,4.6,7.0,4.0,2.8,2.8,3.333333333333334,4.6,7.0,1.0,1.0,7.0,1.0,10.0,1.0,4.375,4.0,1.0,10.0,2.575,,3.3076923076923075,3.0,7.333333333333334,3.4,1.0,7.428571428571428,5.5,4.0,5.05,1.0,1.0,1.0,4.0,3.25
1.0,45-54,2.0,2.0,1.0,8.2,5.0,1.0,4.0,5.5,4.0,1.0,4.0,4.2727272727272725,10.0,1.0,5.5,8.379999999999999,3.25,9.1,1.0,10.0,2.8,1.0,4.75,10.0,8.2,10.0,1.0,10.0,8.2,2.6666666666666665,4.6,10.0,3.25,5.5,7.75,2.2857142857142856,5.5,1.0,8.875,7.0,7.0,10.0,3.25,1.0,3.769230769230769,1.0,10.0,3.6,10.0,10.0,1.0,1.0,5.95,1.0,4.75,5.5,4.0,4.0
1.0,35-44,5.0,2.0,4.0,10.0,5.999999999999999,3.2500000000000004,1.0,5.5,7.0,2.125,4.0,5.499999999999999,6.25,1.0,5.5,8.02,4.5,9.1,5.0,10.0,8.2,5.5,4.75,1.0,4.6,10.0,4.0,8.2,8.2,2.6666666666666665,4.6,9.399999999999999,2.125,3.25,7.0,1.0,8.875,5.5,5.5,7.0,4.0,10.0,3.025,4.0,2.8461538461538463,5.5,10.0,3.6,10.0,10.0,1.0,1.0,6.85,1.0,3.25,6.25,4.0,1.0
1.0,35-44,4.0,2.0,4.0,3.6999999999999997,10.0,1.0,7.0,3.25,4.0,1.0,4.0,6.113636363636363,4.0,5.5,3.25,7.84,5.0,5.5,4.0,3.25,1.0,5.5,6.25,10.0,4.6,10.0,4.0,2.8,2.8,1.0,2.8,10.0,3.25,1.0,7.0,3.571428571428571,5.5,1.0,5.5,4.0,1.0,5.5,2.575,8.5,3.3076923076923075,2.0,9.666666666666666,1.0,1.0,6.142857142857142,5.5,7.0,5.95,1.0,1.0,1.0,4.0,3.25
1.0,35-44,5.0,2.0,1.9999999999999998,3.6999999999999997,10.0,1.0,4.0,5.5,4.0,1.0,7.0,6.113636363636363,7.375,5.5,5.5,9.1,5.75,5.5,4.0,1.0,1.0,10.0,5.5,1.0,8.2,10.0,1.0,1.0,1.0,2.0,8.2,10.0,1.0,1.0,7.0,1.0,8.875,1.0,1.0,1.0,1.0,,,,5.153846153846154,5.0,5.0,1.6,1.0,6.142857142857142,5.5,7.0,6.85,1.0,1.0,1.0,4.0,1.0
1.0,55-64,5.0,2.0,1.0,4.6,8.0,1.0,7.0,5.5,1.0,1.0,8.0,6.055194805194805,4.75,1.0,5.5,8.02,3.25,5.5,4.0,3.25,2.8,10.0,5.5,10.0,4.6,10.0,4.0,2.8,2.8,1.6666666666666667,4.6,10.0,2.125,1.0,7.0,3.571428571428571,10.0,1.0,2.125,4.0,1.0,5.5,2.575,7.0,2.8461538461538463,4.0,5.0,1.4,1.0,7.428571428571428,10.0,4.0,5.05,1.0,4.0,4.0,4.0,3.25
1.0,19-24,3.0,2.0,1.0,4.6,10.0,1.0,7.0,7.75,1.0,1.0,7.0,6.931818181818182,7.0,1.0,3.25,8.74,4.25,6.3999999999999995,7.0,3.25,2.8,5.5,6.25,10.0,8.2,10.0,4.0,8.2,1.0,4.5,4.6,10.0,3.25,3.25,4.0,1.0,10.0,1.0,3.25,4.0,1.0,10.0,2.8,7.0,3.3076923076923075,7.0,8.0,2.6,1.0,7.000000000000001,10.0,4.0,4.15,1.0,1.0,1.0,4.0,1.7499999999999998
2.0,55-64,3.0,1.0,4.0,1.9,10.0,1.0,1.0,5.5,7.0,1.0,7.0,6.3181818181818175,7.0,1.0,5.5,8.02,3.25,5.5,7.0,1.0,8.2,1.0,6.25,10.0,6.3999999999999995,10.0,4.0,1.0,1.0,2.0,1.0,9.399999999999999,1.0,1.0,7.0,1.0,6.625,1.0,1.0,7.0,1.0,10.0,2.575,,3.769230769230769,3.0,4.5,1.6,1.0,7.428571428571428,5.5,7.0,4.6,1.0,4.75,4.75,4.0,1.7499999999999998
1.0,45-54,5.0,1.0,7.0,1.9,5.999999999999999,3.2500000000000004,7.0,5.5,4.0,1.45,4.0,6.931818181818182,4.0,1.0,1.0,8.920000000000002,4.5,6.3999999999999995,1.0,10.0,10.0,5.5,7.0,1.0,6.3999999999999995,10.0,1.0,10.0,1.0,5.333333333333333,2.8,9.399999999999999,6.625,7.75,4.75,1.0,10.0,3.25,7.75,7.0,4.0,5.5,1.675,7.0,6.076923076923077,8.0,7.333333333333334,3.6,1.0,7.428571428571428,10.0,5.5,6.85,6.333333333333333,2.5,3.25,4.0,2.5
1.0,35-44,5.0,1.0,4.0,10.0,5.0,1.0,4.0,5.5,4.0,1.0,4.0,4.2727272727272725,7.0,1.0,5.5,8.379999999999999,4.75,10.0,7.0,10.0,8.2,5.5,5.5,10.0,6.3999999999999995,10.0,1.0,8.2,2.8,2.6666666666666665,6.3999999999999995,10.0,3.25,3.25,7.75,2.2857142857142856,5.5,3.25,6.625,7.0,1.0,1.0,2.575,4.0,1.9230769230769231,1.0,4.0,2.75,1.0,4.857142857142858,1.0,4.0,5.05,1.0,3.25,3.25,4.0,4.0
1.0,55-64,5.0,2.0,1.0,4.6,10.0,1.0,4.0,5.5,4.0,1.0,1.0,6.727272727272727,7.75,1.0,3.25,8.74,5.25,6.3999999999999995,5.999999999999999,3.25,8.2,5.5,8.5,10.0,4.6,8.5,1.0,1.0,1.0,4.5,2.8,7.0,3.25,3.25,4.75,1.0,8.875,1.0,3.25,7.0,4.0,10.0,2.8,7.0,3.3076923076923075,5.5,9.333333333333334,2.6,1.0,8.714285714285715,1.0,1.0,8.2,1.0,1.0,1.0,4.0,7.75
1.0,25-34,5.0,2.0,1.0,1.9,3.0,1.0,4.0,5.5,4.0,3.025,5.999999999999999,6.931818181818182,6.625,5.5,3.25,4.24,7.75,7.0,4.0,3.25,8.2,10.0,5.5,10.0,4.6,7.0,4.0,1.0,1.0,1.0,2.8,5.999999999999999,3.25,1.0,7.0,2.2857142857142856,7.75,3.25,2.125,10.0,4.0,10.0,3.025,1.0,1.9230769230769231,1.0,10.0,1.0,1.0,7.428571428571428,5.5,4.0,5.95,1.0,1.75,2.5,4.0,3.25
1.0,35-44,5.0,2.0,1.0,1.9,10.0,1.0,7.0,5.5,1.0,1.0,8.0,6.3181818181818175,5.875,1.0,7.75,9.28,3.75,5.5,7.0,1.0,2.8,1.0,7.0,1.0,4.6,10.0,1.0,2.8,2.8,2.6666666666666665,6.3999999999999995,10.0,3.25,3.25,4.75,1.0,7.75,1.0,4.375,4.0,1.0,,,,10.0,3.0,10.0,2.0,1.0,7.428571428571428,5.5,7.0,5.05,1.0,1.0,1.0,4.0,3.25
2.0,25-34,5.0,2.0,1.0,3.6999999999999997,,1.0,4.0,3.25,7.0,1.0,4.0,4.2727272727272725,4.0,5.5,5.5,8.2,4.25,5.5,5.0,3.25,2.8,1.0,4.75,1.0,2.8,10.0,4.0,2.8,2.8,2.6666666666666665,4.6,10.0,3.25,3.25,4.75,1.0,7.75,1.0,3.25,4.0,1.0,,2.575,10.0,7.461538461538462,3.0,5.0,2.2,1.0,7.428571428571428,10.0,7.0,4.6,1.0,1.0,2.5,1.0,3.25
1.0,25-34,5.0,2.0,4.0,1.9,10.0,1.0,7.0,5.5,1.0,1.0,7.0,6.931818181818182,4.0,1.0,7.75,7.3,5.25,5.199999999999999,7.0,3.25,2.8,5.5,5.5,1.0,8.2,10.0,4.0,2.8,2.8,2.6666666666666665,4.6,10.0,3.25,3.25,4.0,1.0,7.75,1.0,3.25,4.0,4.0,,,,,3.5,6.0,1.6,1.0,7.428571428571428,10.0,4.0,5.05,1.0,1.0,1.0,10.0,3.25
2.0,45-54,2.0,2.0,4.0,8.2,10.0,4.375,4.0,5.5,4.0,1.0,7.0,5.499999999999999,7.0,5.5,3.25,7.84,4.25,5.5,7.0,3.25,2.8,5.5,5.5,1.0,2.8,10.0,4.0,2.8,2.8,3.0,4.6,10.0,3.25,3.25,7.0,1.0,6.625,1.0,4.375,1.0,1.0,10.0,2.125,4.0,2.8461538461538463,4.5,5.0,2.0,1.0,7.428571428571428,5.5,4.0,4.6,1.0,1.0,1.0,10.0,3.25
1.0,25-34,5.0,2.0,,3.6999999999999997,4.0,2.125,7.0,5.5,1.0,3.025,1.0,7.954545454545453,8.5,1.0,5.5,6.9399999999999995,5.0,8.0,8.0,1.0,2.8,5.5,6.25,1.0,2.8,8.5,1.0,8.2,8.2,8.333333333333334,6.3999999999999995,7.0,4.375,3.25,3.25,2.2857142857142856,8.875,1.0,6.625,1.0,4.0,1.0,2.125,7.0,5.153846153846154,3.5,9.0,5.4,1.0,8.714285714285715,1.0,1.0,5.95,1.3333333333333333,1.0,1.0,1.0,7.0
2.0,35-44,5.0,2.0,3.0,7.3,4.0,1.0,4.0,7.75,4.0,1.9,5.5,7.954545454545453,7.428571428571429,1.0,1.0,6.9399999999999995,5.0,6.3999999999999995,5.0,5.5,8.2,1.0,1.9999999999999998,10.0,10.0,2.5,4.0,8.2,8.2,1.6666666666666667,2.8,8.2,1.0,1.0,3.25,3.571428571428571,10.0,8.875,5.5,4.0,7.0,5.5,3.025,1.0,1.4615384615384615,7.0,6.333333333333333,2.8,1.0,6.142857142857142,1.0,8.5,8.649999999999999,1.6666666666666667,3.25,4.75,1.0,4.0
1.0,45-54,2.0,2.0,1.0,2.8,10.0,1.0,10.0,3.25,1.0,1.0,7.0,5.83603896103896,7.0,1.0,5.5,8.2,4.0,5.5,,3.25,2.8,10.0,7.75,1.0,6.3999999999999995,10.0,4.0,2.8,2.8,2.3333333333333335,1.0,10.0,3.25,3.25,4.0,1.0,10.0,1.0,4.375,4.0,1.0,10.0,3.025,,1.0,2.5,5.333333333333333,1.6,1.0,7.428571428571428,10.0,7.0,4.6,1.0,2.5,2.5,1.0,3.25
1.0,55-64,1.0,2.0,1.0,9.1,,1.0,4.0,5.5,4.0,1.2249999999999999,3.0,3.3916083916083917,1.0,1.0,1.0,9.1,5.75,6.3999999999999995,1.0,3.25,2.8,5.5,4.0,10.0,6.3999999999999995,10.0,4.0,1.0,8.2,1.0,1.0,4.6000000000000005,1.0,1.0,2.5,1.0,10.0,4.375,7.75,7.0,7.0,5.5,2.35,2.5,2.3846153846153846,3.0,6.333333333333333,1.0,1.0,6.142857142857142,10.0,1.0,6.3999999999999995,1.0,3.25,3.25,1.0,1.7499999999999998
1.0,65+,1.0,2.0,1.0,8.2,3.0,1.0,7.0,3.25,7.0,1.9,1.0,7.75,4.5,10.0,3.25,9.64,6.75,2.8000000000000003,1.0,3.25,2.8,1.0,4.0,10.0,8.2,1.0,4.0,2.8,8.2,5.0,8.2,5.8,5.5,5.5,4.75,1.0,10.0,4.375,4.375,7.0,7.0,10.0,2.575,10.0,1.4615384615384615,2.0,7.666666666666667,6.799999999999999,1.0,8.714285714285715,5.5,1.0,7.300000000000001,2.3333333333333335,4.75,4.75,1.0,1.7499999999999998
1.0,35-44,5.0,1.0,4.0,1.9,1.0,1.0,7.0,5.5,1.0,1.0,1.0,3.6590909090909087,5.5,1.0,5.5,8.379999999999999,4.0,9.1,1.0,10.0,10.0,5.5,3.25,1.0,8.2,10.0,1.0,10.0,1.0,1.0,2.8,10.0,4.375,7.75,2.5,2.2857142857142856,5.5,2.125,7.75,10.0,1.0,5.5,3.025,1.0,2.8461538461538463,5.5,5.666666666666668,2.0,1.0,7.428571428571428,1.0,1.0,6.85,1.0,2.5,5.5,4.0,1.0
2.0,35-44,5.0,1.0,7.0,1.9,5.0,3.2500000000000004,7.0,5.5,1.0,1.45,3.0,7.340909090909089,3.25,1.0,1.0,8.56,5.5,6.3999999999999995,1.0,10.0,10.0,1.0,7.0,10.0,6.3999999999999995,10.0,7.0,10.0,1.0,5.333333333333333,2.8,9.399999999999999,6.625,10.0,4.75,1.0,7.75,2.125,10.0,4.0,4.0,5.5,1.675,7.0,5.615384615384615,9.0,8.0,3.6,1.0,7.428571428571428,10.0,5.5,6.3999999999999995,5.666666666666668,1.0,4.0,,2.5
1.0,25-34,5.0,2.0,1.0,2.8,3.0,1.0,4.0,3.25,7.0,1.0,7.0,6.931818181818182,4.0,1.0,5.5,7.3,4.5,5.5,1.0,3.25,2.8,5.5,3.25,10.0,10.0,1.0,4.0,2.8,8.2,1.0,1.0,3.4,2.125,1.0,4.75,4.857142857142857,10.0,4.375,7.75,4.0,7.0,1.0,3.025,1.0,2.3846153846153846,4.0,7.0,1.0,1.0,7.428571428571428,5.5,1.0,6.85,1.0,1.75,2.5,4.0,1.7499999999999998
1.0,25-34,5.0,2.0,1.0,8.2,5.0,1.0,4.0,5.5,7.0,1.675,4.0,4.807692307692307,6.25,1.0,7.75,6.58,2.75,3.0999999999999996,1.0,3.25,2.8,1.0,3.25,10.0,1.0,1.0,7.0,2.8,8.2,4.0,1.0,1.0,7.75,7.75,4.75,4.857142857142857,10.0,4.375,6.625,4.0,7.0,10.0,3.025,10.0,3.3076923076923075,9.5,10.0,4.6,1.0,8.714285714285715,5.5,1.0,7.300000000000001,1.0,2.5,4.75,1.0,1.7499999999999998
1.0,45-54,5.0,2.0,1.0,4.6,7.0,1.0,7.0,5.5,1.0,1.0,5.0,4.681818181818182,4.0,1.0,3.25,6.3999999999999995,4.5,4.8999999999999995,3.0,3.25,2.8,1.0,4.0,1.0,6.3999999999999995,1.0,7.0,1.0,8.2,1.0,1.0,1.0,7.75,10.0,2.5,1.0,10.0,4.375,5.5,7.0,7.0,10.0,3.025,10.0,2.8461538461538463,9.0,3.333333333333334,1.0,1.0,8.714285714285715,10.0,1.0,5.499999999999999,1.0,2.5,8.5,1.0,1.7499999999999998
2.0,25-34,5.0,2.0,1.0,10.0,5.999999999999999,1.0,1.0,5.5,7.0,1.675,7.0,6.676136363636363,3.625,1.0,3.25,9.28,5.0,5.5,3.0,3.25,2.8,1.0,3.25,10.0,8.2,7.0,4.0,1.0,8.2,1.0,1.0,8.2,3.25,3.25,1.75,1.0,8.875,4.375,4.375,10.0,7.0,10.0,2.125,2.5,1.4615384615384615,4.5,6.666666666666667,1.6,1.0,3.571428571428572,10.0,1.0,7.300000000000001,1.0,1.0,1.0,4.0,3.25
1.0,45-54,3.0,2.0,1.9999999999999998,9.1,5.0,2.125,7.0,3.25,4.0,1.675,4.0,2.329545454545454,5.125,1.0,1.0,8.920000000000002,3.5,5.199999999999999,1.0,3.25,2.8,1.0,4.0,10.0,8.2,7.0,4.0,1.0,8.2,4.0,1.0,7.6000000000000005,4.375,3.25,2.5,1.0,10.0,4.375,4.375,4.0,7.0,10.0,2.575,2.5,2.8461538461538463,3.5,6.0,2.0,1.0,7.428571428571428,10.0,1.0,5.95,1.0,4.75,5.5,1.0,1.7499999999999998
2.0,55-64,2.0,1.0,1.0,4.6,10.0,4.375,4.0,7.75,1.0,1.0,4.0,6.113636363636363,4.0,1.0,5.5,8.379999999999999,3.5,5.5,7.0,3.25,8.2,10.0,7.75,1.0,6.3999999999999995,10.0,4.0,1.0,1.0,1.0,6.3999999999999995,10.0,2.125,5.5,7.0,1.0,10.0,1.0,4.375,4.0,1.0,,,7.0,5.153846153846154,3.0,4.666666666666667,1.0,1.0,4.857142857142858,10.0,7.0,4.6,1.0,2.5,2.5,4.0,3.25
1.0,45-54,1.0,1.0,1.0,4.6,8.0,1.0,4.0,3.25,7.0,1.0,5.999999999999999,7.545454545454547,5.875,1.0,5.5,9.1,3.75,5.5,4.0,1.0,1.0,1.0,4.75,1.0,6.3999999999999995,7.0,4.0,1.0,1.0,1.6666666666666667,1.0,7.0,2.125,1.0,7.0,1.0,10.0,1.0,4.375,7.0,4.0,10.0,3.025,4.0,3.3076923076923075,5.5,5.333333333333333,1.4,1.0,7.428571428571428,10.0,4.0,5.499999999999999,1.0,3.25,3.25,4.0,1.0
1.0,55-64,5.0,1.0,4.0,1.9,4.0,1.0,4.0,5.5,4.0,1.0,1.0,6.055194805194805,,1.0,5.5,8.379999999999999,5.5,6.625,10.0,1.0,10.0,5.5,10.0,10.0,8.2,10.0,1.0,10.0,1.0,4.333333333333333,6.3999999999999995,9.399999999999999,3.25,3.25,4.75,2.2857142857142856,7.75,1.0,8.875,7.0,4.0,10.0,3.25,10.0,3.076923076923077,5.5,8.666666666666666,3.0,1.0,7.428571428571428,10.0,10.0,9.1,1.0,1.0,1.75,1.0,1.7499999999999998
2.0,25-34,5.0,2.0,1.0,,7.0,4.375,1.0,5.5,7.0,2.35,5.999999999999999,8.568181818181817,4.375,1.0,3.25,10.0,7.25,4.0,4.0,1.0,1.0,5.5,9.25,10.0,6.3999999999999995,5.5,1.0,2.8,1.0,5.0,1.0,4.6000000000000005,1.0,3.25,7.0,2.2857142857142856,8.875,3.25,4.375,4.0,7.0,10.0,3.025,4.0,3.3076923076923075,5.0,9.333333333333334,2.6,1.0,7.428571428571428,10.0,1.0,4.6,2.0,1.75,3.25,4.0,1.0
1.0,25-34,5.0,2.0,5.999999999999999,4.6,7.0,2.125,4.0,5.5,4.0,1.9,1.0,7.340909090909089,8.5,1.0,3.25,8.920000000000002,5.75,5.999999999999999,5.999999999999999,5.5,8.2,5.5,5.5,10.0,4.6,8.5,1.0,2.8,8.2,8.666666666666666,4.6,7.6000000000000005,1.0,3.25,3.25,1.0,5.5,1.0,6.625,4.0,4.0,10.0,2.35,,4.230769230769231,5.0,6.333333333333333,5.2,1.0,8.714285714285715,1.0,1.0,5.05,1.3333333333333333,1.0,1.0,1.0,4.75
1.0,35-44,5.0,1.0,4.0,1.9,7.0,1.0,4.0,5.5,4.0,1.0,4.0,6.113636363636363,1.0,1.0,5.5,8.379999999999999,7.75,8.666666666666666,7.0,3.25,10.0,5.5,10.0,10.0,8.2,,1.0,10.0,2.8,3.6666666666666665,10.0,,1.0,1.0,6.25,2.2857142857142856,,,7.75,7.0,1.0,10.0,2.8,7.0,3.076923076923077,4.5,10.0,4.2,1.0,6.142857142857142,1.0,7.0,7.300000000000001,1.0,1.0,1.0,1.0,2.5
2.0,25-34,5.0,1.0,4.0,1.9,7.0,1.0,7.0,5.5,1.0,1.675,3.0,6.5227272727272725,4.0,1.0,3.25,8.2,4.5,5.5,7.0,5.5,8.2,5.5,7.0,10.0,8.2,5.5,4.0,8.2,8.2,3.6666666666666665,10.0,4.0,10.0,10.0,4.0,1.0,5.5,1.0,10.0,7.0,4.0,1.0,2.125,7.0,4.692307692307692,3.0,7.0,7.6,1.0,10.0,1.0,2.5,2.8,1.0,2.5,4.0,1.0,6.25
2.0,35-44,5.0,1.0,4.0,,5.999999999999999,3.2500000000000004,7.0,3.25,4.0,1.675,4.0,5.499999999999999,4.0,1.0,3.25,,4.25,5.5,4.0,3.25,8.2,5.5,7.0,10.0,1.0,5.5,4.0,8.2,8.2,2.0,6.3999999999999995,4.0,1.0,1.0,4.0,1.0,10.0,1.0,1.0,10.0,4.0,5.5,1.9,7.0,4.230769230769231,6.0,5.333333333333333,3.8,1.0,7.428571428571428,1.0,1.0,4.15,1.0,1.0,1.0,1.0,4.75
1.0,45-54,3.0,1.0,4.0,1.9,4.0,2.125,4.0,5.5,4.0,1.0,10.0,5.09090909090909,10.0,1.0,5.5,8.379999999999999,5.5,7.6000000000000005,1.0,1.0,8.2,10.0,9.25,1.0,4.6,10.0,1.0,2.8,2.8,2.3333333333333335,1.0,8.8,1.0,1.0,6.25,2.2857142857142856,10.0,2.125,5.5,10.0,4.0,10.0,3.025,4.0,1.6923076923076923,5.5,8.0,1.8,1.0,6.142857142857142,10.0,2.5,6.85,1.0,1.0,1.0,1.0,1.0
1.0,19-24,4.0,1.0,4.0,,10.0,1.0,4.0,5.5,4.0,1.675,10.0,10.0,10.0,1.0,5.5,7.66,7.75,4.6000000000000005,3.0,7.75,8.2,5.5,5.5,1.0,4.6,7.0,1.0,8.2,2.8,1.0,2.8,7.0,5.5,1.0,1.0,3.571428571428571,5.5,4.375,6.625,10.0,4.0,5.5,1.9,1.0,1.0,3.5,3.0,1.0,1.0,6.142857142857142,1.0,1.0,5.05,1.0,1.0,1.0,1.0,4.75
2.0,45-54,5.0,1.0,4.0,1.9,7.0,1.0,7.0,1.0,7.0,1.0,1.0,5.09090909090909,1.0,1.0,5.5,8.379999999999999,5.5,7.0,7.0,5.5,10.0,5.5,10.0,10.0,6.3999999999999995,10.0,1.0,10.0,1.0,4.333333333333333,10.0,8.8,1.0,3.25,4.75,2.2857142857142856,10.0,4.375,8.875,4.0,4.0,10.0,2.125,8.5,3.076923076923077,4.5,8.333333333333334,3.4,1.0,7.428571428571428,1.0,2.5,8.2,1.0,1.0,1.0,1.0,3.25
1.0,25-34,5.0,1.0,4.0,3.6999999999999997,10.0,1.0,4.0,7.75,4.0,1.0,4.0,8.363636363636363,5.875,1.0,5.5,8.56,2.3333333333333335,5.333333333333334,4.0,3.25,2.8,10.0,5.5,1.0,8.2,10.0,4.0,8.2,8.2,2.0,4.6,8.8,2.125,1.0,7.0,1.0,10.0,1.0,5.5,4.0,1.0,10.0,3.025,4.0,2.8461538461538463,3.5,6.0,1.2,1.0,6.142857142857142,10.0,7.0,8.2,1.0,2.5,2.5,4.0,3.25
2.0,25-34,5.0,1.0,4.0,4.6,7.0,1.0,7.0,5.5,1.0,1.0,5.0,8.977272727272725,4.0,1.0,3.25,9.64,3.75,5.5,7.0,3.25,8.2,5.5,7.75,1.0,4.6,10.0,4.0,8.2,1.0,3.5,10.0,8.8,2.125,1.0,4.75,1.0,10.0,1.0,5.5,4.0,4.0,10.0,2.575,,4.230769230769231,3.0,5.0,2.0,1.0,7.428571428571428,5.5,7.0,4.6,1.0,1.0,3.25,4.0,1.0
2.0,19-24,5.0,1.0,1.0,5.5,7.0,1.0,7.0,5.5,4.0,2.125,5.0,6.3181818181818175,4.75,1.0,7.75,8.74,4.0,2.1999999999999997,1.0,1.0,10.0,5.5,10.0,1.0,6.3999999999999995,8.5,1.0,10.0,2.8,4.0,1.0,9.399999999999999,2.125,5.5,6.25,3.571428571428571,8.875,1.0,5.5,4.0,4.0,10.0,3.025,7.0,4.230769230769231,1.0,9.666666666666666,4.2,1.0,7.428571428571428,10.0,1.0,6.3999999999999995,1.0,1.75,1.75,4.0,3.25
2.0,25-34,5.0,1.0,1.0,4.6,9.0,1.0,4.0,5.5,4.0,1.675,1.9999999999999998,5.09090909090909,4.0,1.0,7.75,8.2,2.75,4.0,1.0,5.5,8.2,5.5,7.0,10.0,6.3999999999999995,7.0,1.0,10.0,8.2,4.0,1.0,9.399999999999999,1.0,1.0,7.75,3.571428571428571,8.875,2.125,4.375,4.0,7.0,10.0,3.025,4.0,3.3076923076923075,1.5,10.0,4.2,1.0,4.857142857142858,10.0,1.0,6.85,1.0,1.0,1.0,4.0,4.75
1.0,25-34,3.0,2.0,4.0,3.6999999999999997,10.0,1.0,10.0,3.25,1.0,1.0,4.0,9.181818181818183,4.0,5.5,7.75,8.425,2.25,5.5,7.0,3.25,2.8,10.0,3.25,10.0,4.6,,4.0,2.8,2.8,2.0,10.0,,1.0,1.0,7.0,1.0,,,1.0,4.0,1.0,10.0,1.9,,3.3076923076923075,4.5,7.666666666666667,1.6,1.0,10.0,10.0,4.0,7.300000000000001,1.0,1.0,3.25,4.0,3.25
2.0,25-34,4.0,2.0,1.0,2.8,10.0,1.0,7.0,5.5,1.0,1.0,4.0,9.181818181818183,4.0,1.0,7.75,9.28,2.5,,10.0,3.25,8.2,1.0,7.75,10.0,4.6,7.0,4.0,8.2,8.2,4.0,1.0,8.8,1.0,1.0,7.0,2.2857142857142856,7.75,1.0,4.375,4.0,4.0,,,,10.0,2.5,5.333333333333333,2.2,1.0,10.0,5.5,7.0,5.95,1.0,2.5,3.25,4.0,3.25
1.0,45-54,3.0,2.0,4.0,4.6,10.0,1.0,4.0,5.5,7.0,1.0,5.0,8.772727272727272,4.0,5.5,3.25,10.0,3.25,6.1000000000000005,4.0,3.25,2.8,5.5,5.5,1.0,2.8,7.0,4.0,1.0,2.8,2.0,8.2,8.8,3.25,3.25,7.0,1.0,10.0,1.0,5.5,4.0,1.0,10.0,2.575,7.0,2.8461538461538463,4.5,7.666666666666667,1.2,1.0,7.428571428571428,10.0,4.0,7.300000000000001,1.0,5.5,5.5,4.0,3.25
